Title,DocumentURL
"Streptomyces mimosae sp. nov., an endophytic actinomycete isolated from the root of mimosa pudica in Thailand",https://api.elsevier.com/content/abstract/scopus_id/85085630162
A Thermodynamics-Based Nonlocal Bar-Elastic Substrate Model with Inclusion of Surface-Energy Effect,https://api.elsevier.com/content/abstract/scopus_id/85085585812
Size-Optimized Microspace Culture Facilitates Differentiation of Mouse Induced Pluripotent Stem Cells into Osteoid-Rich Bone Constructs,https://api.elsevier.com/content/abstract/scopus_id/85085581159
Role of opioidergic system in regulating depression pathophysiology,https://api.elsevier.com/content/abstract/scopus_id/85085563803
"Chlorophyll fluorescence, leaf gas exchange, and genomic analysis of chromosome segment substitution rice lines exposed to drought stress",https://api.elsevier.com/content/abstract/scopus_id/85085362079
"A new species of buffalo leech in the genus hirudinaria whitman, 1886 (Arhynchobdellida, hirudinidae) from Thailand",https://api.elsevier.com/content/abstract/scopus_id/85085334039
Cytokine expression in dengue fever and dengue hemorrhagic fever patients with bleeding and severe hepatitis,https://api.elsevier.com/content/abstract/scopus_id/85085332936
Incidence of travelers' diarrhea among adult foreign travelers in Thailand: A prospective study,https://api.elsevier.com/content/abstract/scopus_id/85085316621
Immunological disturbances and neuroimaging findings in major depressive disorder (MDD) and alcohol use disorder (AUD) comorbid patients,https://api.elsevier.com/content/abstract/scopus_id/85085265654
Success factors of technology transfer process of entrepreneurial food smes in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85085215989
Context-Aware User and Item Representations Based on Unsupervised Context Extraction from Reviews,https://api.elsevier.com/content/abstract/scopus_id/85085167218
Incidence and impact of acute kidney injury on patients with implantable left ventricular assist devices: a Meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85085157708
Mechanical properties of aramid fiber-reinforced composites and performance on repairing concrete beams damaged by corrosion,https://api.elsevier.com/content/abstract/scopus_id/85085138934
In vitro biological activities of thunbergia laurifolia stem and leaf with reference to rosmarinic acid,https://api.elsevier.com/content/abstract/scopus_id/85085134544
Total distance and radius of wandering of patients with COVID19 before the first final diagnosis: GPS tracking analysis,https://api.elsevier.com/content/abstract/scopus_id/85085133043
Predictors and level of knowledge regarding Parkinson's disease among patients: A cross-sectional study from Thailand,https://api.elsevier.com/content/abstract/scopus_id/85085130995
A trial to generalise evaluation of key driving factors of port-city waterfront development,https://api.elsevier.com/content/abstract/scopus_id/85085086881
Construction of a neuro-immune-cognitive pathway-phenotype underpinning the phenome of deficit schizophrenia,https://api.elsevier.com/content/abstract/scopus_id/85085055275
Heavy metals levels in breast milk of lactating mothers working in heavy metals contaminated factories,https://api.elsevier.com/content/abstract/scopus_id/85085045692
Thai adaptations of the javanese panji in cosmopolitan ayutthaya,https://api.elsevier.com/content/abstract/scopus_id/85085034093
Quality evaluation using tlc methods with reference to Brazilin content of caesalpinia sappan heartwoods in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85085006974
Antimicrobial electrospun fiber mat from gelatin and crude extract of lipopeptides,https://api.elsevier.com/content/abstract/scopus_id/85085001614
Effect of passive aeration on fed batch composting of organic waste in compost bioreactors,https://api.elsevier.com/content/abstract/scopus_id/85084968659
Engineering properties of controlled low-strength material (CLSM) as an alternative fill material,https://api.elsevier.com/content/abstract/scopus_id/85084945754
Treatment conditions used in microbial induced calcite precipitation for sandy soil improvement,https://api.elsevier.com/content/abstract/scopus_id/85084945480
Influence of the spatial variability of hydraulic parameters on rainfall-induced landslides,https://api.elsevier.com/content/abstract/scopus_id/85084945129
Automated Firearm Classification from Bullet Markings Using Deep Learning,https://api.elsevier.com/content/abstract/scopus_id/85084919715
Success factors for public-private partnership infrastructure projects in Vietnam,https://api.elsevier.com/content/abstract/scopus_id/85084844248
"Breathing modes, quartic nonlinearities and effective resonant systems",https://api.elsevier.com/content/abstract/scopus_id/85084821692
Self-identification resnet-arima forecasting model,https://api.elsevier.com/content/abstract/scopus_id/85084793833
Statistical experimental design for carbon dioxide capture in circulating fluidized bed using computational fluid dynamics simulation: Effect of operating parameters,https://api.elsevier.com/content/abstract/scopus_id/85084592903
"Effect of tilt angle, gap distance and height on velocity profile volume of single and twin jet fan system using 2<sup>k</sup> factorial experiment analysis",https://api.elsevier.com/content/abstract/scopus_id/85084529082
"""4M 1I"": An empirical determination of the sustainable cultural inheritance of local Thai wisdom",https://api.elsevier.com/content/abstract/scopus_id/85084518274
The influence of e-government adoption and political stability on levels of happiness: A panel study of ASEAN countries,https://api.elsevier.com/content/abstract/scopus_id/85084507153
"Disastrous impact of corruption, political instability and expropriation risk on quality of education: Evidence from Asian countries",https://api.elsevier.com/content/abstract/scopus_id/85084506939
Surface Enhancement and Structure Formation of Metakaolin from Thailand Kaolin on the Various Calcination Temperature,https://api.elsevier.com/content/abstract/scopus_id/85084503297
Innovativeness as antecedents to firm performance: The mediating role of competitive advantage and supply chain flexibility of manufacturing firms,https://api.elsevier.com/content/abstract/scopus_id/85084500548
Synthesis of Ni Nanoparticles for Solar Selective Absorber by Chemical Reduction Method,https://api.elsevier.com/content/abstract/scopus_id/85084498750
Equivalent Circuit Parameters of Hybrid Quantum-Dot Solar Cells,https://api.elsevier.com/content/abstract/scopus_id/85084495396
Impact of supply chain uncertainties on supply chain performance in manufacturing companies: Moderating role of organisational centralization,https://api.elsevier.com/content/abstract/scopus_id/85084477946
Effect of substrate temperature on GaAs nanowires growth directly on Si (111) substrates by molecular beam epitaxy,https://api.elsevier.com/content/abstract/scopus_id/85084472221
"Plasma indoleamine-2,3-dioxygenase (Ido) is increased in drug-naïve major depressed patients and treatment with sertraline and ketoprofen normalizes ido in association with pro<inf>-</inf>inflammatory and immune-regulatory cytokines",https://api.elsevier.com/content/abstract/scopus_id/85084470210
Finite integration method via chebyshev polynomial expansion for solving 2-D linear time-dependent and linear space-fractional differential equations,https://api.elsevier.com/content/abstract/scopus_id/85084463041
"The impact of citizen trust, citizen disposition and favourable social characteristics on the adoption of e-government: Mediating roles of perceived behavioural control",https://api.elsevier.com/content/abstract/scopus_id/85084446780
"Green training, green project and green construction as antecedents of customer satisfaction: Examining the mediating role of green supply chain management",https://api.elsevier.com/content/abstract/scopus_id/85084444418
"Role of advanced manufacturing technology, Human capital and employee empowerment to enhance manufacturing industry supply chain performance",https://api.elsevier.com/content/abstract/scopus_id/85084441404
Composite hollow fiber membranes of modified zeolite y for biogas upgrading,https://api.elsevier.com/content/abstract/scopus_id/85084437256
Influence of Acid Additive on Nanoporous Carbon Materials via HTC for Catalyst Support,https://api.elsevier.com/content/abstract/scopus_id/85084434015
"Strategic leadership, organizational innovativeness and the firm supply performance: The mediating role of information technology capability",https://api.elsevier.com/content/abstract/scopus_id/85084426608
On 2-absorbing primary ideals in commutative Ί-semirings,https://api.elsevier.com/content/abstract/scopus_id/85084425397
Some forbidden rectangular chessboards with generalized knight’s moves,https://api.elsevier.com/content/abstract/scopus_id/85084424852
Pd modification and supporting effects on catalytic dehydration of ethanol to ethylene and diethyl ether over W/TiO<inf>2</inf> catalysts,https://api.elsevier.com/content/abstract/scopus_id/85084387471
Aptamer-gelatin composite material for prolonging PDGF-BB release,https://api.elsevier.com/content/abstract/scopus_id/85084348273
Cost-Effectiveness of Primary HPV Screening Strategies and Triage With Cytology or Dual Stain for Cervical Cancer,https://api.elsevier.com/content/abstract/scopus_id/85084327993
Erratum: Association of Body Dysmorphic Disorder with Leptin Levels in Patients with Normal Weight Undergoing Liposuction: A Matched Case Study (Plastic and Reconstructive Surgery - Global Open (2019) 7 (e2482) DOI: 10.1097/GOX.0000000000002482),https://api.elsevier.com/content/abstract/scopus_id/85084313658
Investigation of crosslink structure of natural rubber during vulcanization using X-ray absorption near edge spectroscopy,https://api.elsevier.com/content/abstract/scopus_id/85084309140
Stress and associated risk factors among the elderly: A cross-sectional study from rural area of Thailand,https://api.elsevier.com/content/abstract/scopus_id/85084260760
Filling-and-dragging technique for a particle-entrapment using triangular microwells,https://api.elsevier.com/content/abstract/scopus_id/85084231524
Neural network-based hybrid estimator for estimating concentration in ethylene polymerization process: An applicable approach,https://api.elsevier.com/content/abstract/scopus_id/85084227889
A BIM-integrated relational database management system for evaluating building life-cycle costs,https://api.elsevier.com/content/abstract/scopus_id/85084218466
Airborne chloride intensity and chloride ion penetration into mortar specimen in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85084214989
Optimization of biodiesel production from waste cooking oil in a continuous mesoscale oscillatory baffled reactor,https://api.elsevier.com/content/abstract/scopus_id/85084205106
Software analytics for manual activities using developer work elements,https://api.elsevier.com/content/abstract/scopus_id/85084202960
Determinants of viral resuppression or persistent virologic failure after initial failure with second-line antiretroviral treatment among asian children and adolescents with HIV,https://api.elsevier.com/content/abstract/scopus_id/85084187845
Two Flavonoid-based compounds from murraya paniculata as novel human carbonic anhydrase isozyme II inhibitors detected by a resazurin yeast-based assay,https://api.elsevier.com/content/abstract/scopus_id/85084167938
"Determinants of quality education in asian countries: Impact of social globalization, happiness and research and development",https://api.elsevier.com/content/abstract/scopus_id/85084158208
Collaborative learning of estimation of distribution algorithms for RNA secondary structure prediction,https://api.elsevier.com/content/abstract/scopus_id/85084151441
The examination of the effects of land use development on the balance of mass transit ridership,https://api.elsevier.com/content/abstract/scopus_id/85084146209
Development of Nested PCR-Heteroduplex Mobility Assay for Determination of Genetic Diversity in the Block 2 Region of the Plasmodium falciparum Merozoite Surface Protein 1 Gene,https://api.elsevier.com/content/abstract/scopus_id/85084078248
Message from technical program chair,https://api.elsevier.com/content/abstract/scopus_id/85084067322
Hypertension Subtypes among Thai Hypertensives: An Analysis of Telehealth-Assisted Instrument in Home Blood Pressure Monitoring Nationwide Pilot Project,https://api.elsevier.com/content/abstract/scopus_id/85084054075
Message from general chair,https://api.elsevier.com/content/abstract/scopus_id/85084041051
"Knowledge, attitude, and practices (KAP) survey towards pelvic floor muscle training (PFMT) among pregnant women",https://api.elsevier.com/content/abstract/scopus_id/85083979721
Chibumons: A positive effect on game to undergraduate students,https://api.elsevier.com/content/abstract/scopus_id/85083970798
"Effect of dietary inclusion of gynura divaricata (L.) on growth performance, hematology, and carcass fat deposition in broilers",https://api.elsevier.com/content/abstract/scopus_id/85083902045
EBV-associated lymphoid interstitial pneumonia in IBD patient: Case report and literature review,https://api.elsevier.com/content/abstract/scopus_id/85083889677
"Graphs with cyclomatic number three having panconnected square, II",https://api.elsevier.com/content/abstract/scopus_id/85083847132
Incidence and Risk Factors of Postcontrast Acute Kidney Injury in Patients with Acute Ischemic Stroke,https://api.elsevier.com/content/abstract/scopus_id/85083786467
Chapter 34: Information technology issues in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85083768560
Facile and fast detection of genistein in derris scandens by square wave voltammetry using a cobalt(Ii) phthalocyanine-modified screen-printed electrochemical sensor,https://api.elsevier.com/content/abstract/scopus_id/85083727656
Assessing the outcomes of farmers on promoting herbal medicine use,https://api.elsevier.com/content/abstract/scopus_id/85083726963
Effect of actinomycin D isolated from the cultured broth of marine streptomyces spp. On cell division protein FtsZ,https://api.elsevier.com/content/abstract/scopus_id/85083709777
Innovation of green chemistry for synthesizing nanoporous and microporous aluminosilicate via microemulsion technique,https://api.elsevier.com/content/abstract/scopus_id/85083694712
Effect of calcination temperature of musa sapientum linn peels as a novel biobased heterogeneous catalyst for soybean oil-derived fatty acid methyl ester formation,https://api.elsevier.com/content/abstract/scopus_id/85083691578
Classification of Generation of Thai Facebook Users Using Deep Learning with Probability of Words,https://api.elsevier.com/content/abstract/scopus_id/85083676865
"A remarkable new species of the millipede genus Trachyjulus Peters, 1864 (Diplopoda, Spirostreptida, Cambalopsidae) from Thailand, based both on morphological and molecular evidence",https://api.elsevier.com/content/abstract/scopus_id/85083578043
"The genus Vipio Latreille (Hymenoptera, Braconidae) in the Neotropical Region",https://api.elsevier.com/content/abstract/scopus_id/85083558140
An efficient proposed yangon railway system simulation module,https://api.elsevier.com/content/abstract/scopus_id/85083518957
"IoT devices and edge gateway provisioning, realtime analytics for simulated and virtually emulated devices",https://api.elsevier.com/content/abstract/scopus_id/85083516048
Design and testing of autonomous steering system implemented on a toyota Ha:Mo,https://api.elsevier.com/content/abstract/scopus_id/85083515043
Ticket machine queuing system design application for service efficiency simulation and comparison,https://api.elsevier.com/content/abstract/scopus_id/85083500440
Support for health-care professionals during Wuhan Coronavirus infection outbreak,https://api.elsevier.com/content/abstract/scopus_id/85083493945
4G enabled phonebot with cloud based SLAM,https://api.elsevier.com/content/abstract/scopus_id/85083490592
An efficient ALOHA based collision resolution algorithm for RFID,https://api.elsevier.com/content/abstract/scopus_id/85083482804
An alternative method to test scale invariance,https://api.elsevier.com/content/abstract/scopus_id/85083372238
Manufacture and properties of salt balls as space holder for open-cell metallic foams,https://api.elsevier.com/content/abstract/scopus_id/85083370560
"Gut dysbiosis dysregulates central and systemic homeostasis via subop-timal mitochondrial function: Assessment, treatment and classification implications",https://api.elsevier.com/content/abstract/scopus_id/85083362844
Study on binder removal and green properties of tungsten carbide-nickel hardmetals fabricated by powder injection moulding,https://api.elsevier.com/content/abstract/scopus_id/85083359075
The image of “opening and changing” Vietnam in thai contemporary fiction books,https://api.elsevier.com/content/abstract/scopus_id/85083261865
Development of a sample treatment method for a flow injection determination of iodine in eggs: A comparison study,https://api.elsevier.com/content/abstract/scopus_id/85083205835
Influential Factors of an Asynchronous BCI for Movement Intention Detection,https://api.elsevier.com/content/abstract/scopus_id/85083201511
The influence of grammatical gender on russian and thai speakers’ cognition,https://api.elsevier.com/content/abstract/scopus_id/85083172380
"Secularity, emotion and law in Ian McEwan’s: The children act",https://api.elsevier.com/content/abstract/scopus_id/85083094087
Interdependent multi-task learning for simultaneous segmentation and detection,https://api.elsevier.com/content/abstract/scopus_id/85082982845
"Corynebacterium suranareeae sp. Nov., a glutamate producing bacterium isolated from soil and its complete genome-based analysis",https://api.elsevier.com/content/abstract/scopus_id/85082881673
Physiological mechanisms of the seedling stage salt tolerance of near isogenic rice lines with the 'KDML105' genetic background,https://api.elsevier.com/content/abstract/scopus_id/85082859122
Determination of stimulating factors of wild Asian elephant (Elephas maximus) dispersal from the kaeng krachan national park to surrounding land use in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85082852138
Determination of the activation energy and kinetics properties of algae (Sargassum polycystum) via thermogravimetric analysis,https://api.elsevier.com/content/abstract/scopus_id/85082817501
Rinsing with L-Ascorbic Acid Exhibits Concentration-Dependent Effects on Human Gingival Fibroblast in Vitro Wound Healing Behavior,https://api.elsevier.com/content/abstract/scopus_id/85082793676
The impact of employee attribution on the employee attitude and behavior: Mediating role of organizational culture,https://api.elsevier.com/content/abstract/scopus_id/85082767099
Application of FGD waste for degraded soil amendment for sustainable agriculture,https://api.elsevier.com/content/abstract/scopus_id/85082751247
"Interfacial tension measurement for alkaline-polymer flooding application for oil from fang Oilfield, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85082740903
Three-dimensional fibrous iron as anode current collector for rechargeable zinc–air batteries,https://api.elsevier.com/content/abstract/scopus_id/85082717874
"Mid-palm recording technique, a new electrodiagnostic approach in Martin-Gruber anastomosis",https://api.elsevier.com/content/abstract/scopus_id/85082711777
Clinical Characteristics and Treatment Outcomes in Endogenous Cushing's Syndrome: A 15-Year Experience from Thailand,https://api.elsevier.com/content/abstract/scopus_id/85082683702
Duplex optical amplifier for 10 Gb/s ethernet link over 120 km SSMF and 15 km DCF,https://api.elsevier.com/content/abstract/scopus_id/85082653519
The effects of human resource practices on perceived organizational support and job satisfaction in pharmacy industry of Bangkok city in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85082651801
The impact of human resource perception of employees on the human resource perception of managers in the pharmacy companies in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85082646852
Imported Wuhan coronavirus infection: Is there any correlation with number of immigrants from endemic area and period after the first outbreak?,https://api.elsevier.com/content/abstract/scopus_id/85082555781
Long-term outcomes of laparoscopic versus open liver resection for hepatocellular carcinoma: Retrospective case-matched study,https://api.elsevier.com/content/abstract/scopus_id/85082549209
The impact of HR practices on the services innovation behavior in the pharmacy sector of Thailand: Mediating role of organizational commitment,https://api.elsevier.com/content/abstract/scopus_id/85082525417
Does HRM technology influence the organizational performance in pharmacy sector of Thailand? Mediation of marketing capability,https://api.elsevier.com/content/abstract/scopus_id/85082521887
"Genetic adaptations, biases, and evolutionary analysis of canine distemper virus Asia-4 lineage in a fatal outbreak of wild-caught civets in Thailand",https://api.elsevier.com/content/abstract/scopus_id/85082516876
"Impact of training facilities, benefits and compensation, and performance appraisal on the employees' retention: A mediating effect of employees' job satisfaction",https://api.elsevier.com/content/abstract/scopus_id/85082508564
Identifying the predictors of the turnover intentions: A case of Thailand pharmaceutical companies,https://api.elsevier.com/content/abstract/scopus_id/85082504352
Identification and lipolytic activity of yeasts isolated from foods and wastes,https://api.elsevier.com/content/abstract/scopus_id/85082500485
The correlation of Thai Mental State Examination (TMSE) and Montreal Cognitive Assessment (MOCA) and conversion table,https://api.elsevier.com/content/abstract/scopus_id/85082484990
"Antibacterial and antiproteinase activities of a double whey acidic protein domain-containing protein from Penaeus vannamei Boone, 1931 (Decapoda, Penaeidae)",https://api.elsevier.com/content/abstract/scopus_id/85082466092
"The role of emotional demands, supervisor support and training opportunities towards work engagement among employees in pharmaceutical companies of Thailand",https://api.elsevier.com/content/abstract/scopus_id/85082444845
In vitro susceptibility of Thai Pythium insidiosum isolates to antibacterial agents,https://api.elsevier.com/content/abstract/scopus_id/85082401634
Bone mineral density changes among people living with HIV who have started with TDF-containing regimen: A five-year prospective study,https://api.elsevier.com/content/abstract/scopus_id/85082380872
Unsupervised Anomaly Detection and Localization Based on Deep Spatiotemporal Translation Network,https://api.elsevier.com/content/abstract/scopus_id/85082308390
Angiodysplasia Segmentation on Capsule Endoscopy Images Using AlbuNet with Squeeze-and-Excitation Blocks,https://api.elsevier.com/content/abstract/scopus_id/85082306439
Temperature effect on propylene polymerization behavior over Ziegler-Natta catalyst with different cocatalyst systems,https://api.elsevier.com/content/abstract/scopus_id/85082306074
A Comparative Study of Pretrained Language Models on Thai Social Text Categorization,https://api.elsevier.com/content/abstract/scopus_id/85082303429
Stock Return Prediction Using Dual-Stage Attention Model with Stock Relation Inference,https://api.elsevier.com/content/abstract/scopus_id/85082300013
Bioprinting Strategies for Secretory Epithelial Organoids,https://api.elsevier.com/content/abstract/scopus_id/85082270949
"Human plasmodium vivax diversity, population structure and evolutionary origin",https://api.elsevier.com/content/abstract/scopus_id/85082145367
"Factors affecting firm’s energy efficiency and environmental performance: The role of environmental management accounting, green innovation and environmental proactivity",https://api.elsevier.com/content/abstract/scopus_id/85082101240
Does CO<inf>2</inf> emission have any link with the change democratic conditions in ASEAN countries?,https://api.elsevier.com/content/abstract/scopus_id/85082018091
Generating Realistic Users Using Generative Adversarial Network with Recommendation-Based Embedding,https://api.elsevier.com/content/abstract/scopus_id/85082016469
Microstructural analysis of Sn-3.0Ag-0.5Cu-TiO<inf>2</inf> composite solder alloy after selective electrochemical etching,https://api.elsevier.com/content/abstract/scopus_id/85081962777
Environmental temperature affects fat and carbohydrate oxidations during recovery period after moderate intensity exercise in obese women,https://api.elsevier.com/content/abstract/scopus_id/85081935986
Assessment of learning curve for laparoscopic liver resection in low-volume center,https://api.elsevier.com/content/abstract/scopus_id/85081935045
Recovery as nursing outcome among persons with major depressive disorder: 30-Thai mental health recovery measure,https://api.elsevier.com/content/abstract/scopus_id/85081931330
Amoxicillin versus amoxicillin-clavulanate for prophylaxis of infection in dog and cat bite/scratch: A randomized comparative study,https://api.elsevier.com/content/abstract/scopus_id/85081923475
Can MRI features predict histopathology and molecular subtypes of breast cancer?,https://api.elsevier.com/content/abstract/scopus_id/85081912537
Efficient use of energy resources on Malaysian farms,https://api.elsevier.com/content/abstract/scopus_id/85081735256
External forces transforming thai private universities,https://api.elsevier.com/content/abstract/scopus_id/85081734284
Shape memory polymers from bio-based benzoxazine/epoxidized natural oil copolymers,https://api.elsevier.com/content/abstract/scopus_id/85081680695
Perspectives in allergen-specific immunotherapy: Molecular evolution of peptide-and protein-based strategies,https://api.elsevier.com/content/abstract/scopus_id/85081646277
"Frequency and molecular identification of cryptosporidium species among immunocompromised patients referred to hospitals, Central Iran, 2015-16",https://api.elsevier.com/content/abstract/scopus_id/85081630342
"Quantification of chlorogenic acid, rosmarinic acid, and caffeic acid contents in selected thai medicinal plants using RP-HPLC-DAD",https://api.elsevier.com/content/abstract/scopus_id/85081627069
Optimization of biogas production from codigestion of waste activated sludge and modified tapioca starch sludge,https://api.elsevier.com/content/abstract/scopus_id/85081577016
"Ceropegia phuchongensis (Apocynaceae, asclepiadoideae), a new species from eastern Thailand",https://api.elsevier.com/content/abstract/scopus_id/85081554168
Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,https://api.elsevier.com/content/abstract/scopus_id/85081412411
Devise of thermoelectric generator incorporated of a heat exchanger for power generation and heat recovery,https://api.elsevier.com/content/abstract/scopus_id/85081338693
Determination of dose and efficacy of atracurium for rapid sequence induction of anesthesia: A randomised prospective study,https://api.elsevier.com/content/abstract/scopus_id/85081325039
Thailand’s Challenges in Implementing Anti-Trafficking Legislation: The Case of the Rohingya,https://api.elsevier.com/content/abstract/scopus_id/85081254809
"Energy consumption, economic growth and environmental degradation in 4 asian countries: Malaysia, Myanmar, Vietnam and Thailand",https://api.elsevier.com/content/abstract/scopus_id/85081219112
Antioxidant and tyrosinase inhibitory properties of an aqueous extract of Garcinia atroviridis Griff. ex. T. Anderson fruit pericarps,https://api.elsevier.com/content/abstract/scopus_id/85081216480
Adsorption of metalworking fluids in cstr reactor by modified sugarcane bagasse with aluminium sulphate as adsorbent,https://api.elsevier.com/content/abstract/scopus_id/85081168139
"Microbispora catharanthi sp. nov., a novel endophytic actinomycete isolated from the root of catharanthus roseus",https://api.elsevier.com/content/abstract/scopus_id/85081133304
Cenozoic tectonic evolution of southeastern thailand derived from low-temperature thermochronology,https://api.elsevier.com/content/abstract/scopus_id/85081128457
MaligNet: Semisupervised Learning for Bone Lesion Instance Segmentation Using Bone Scintigraphy,https://api.elsevier.com/content/abstract/scopus_id/85081106412
Heterogeneous ontology merging using formal concept analysis,https://api.elsevier.com/content/abstract/scopus_id/85081098879
"Molecular dynamics reveals insight into how N226P and H227Y mutations affect maltose binding in the active site of α-glucosidase II from European honeybee, Apis mellifera",https://api.elsevier.com/content/abstract/scopus_id/85080968369
The mediating role of sustainable supply chain in the relationship between ECO-strategic orientation and the reverse logistic in Thai electronic industry,https://api.elsevier.com/content/abstract/scopus_id/85080967151
"The causal structural relationships between accounting information system quality, supply chain management capability, and sustainable competitive advantages of maize",https://api.elsevier.com/content/abstract/scopus_id/85080953694
On the maximum edge-pair embedding bipartite matching,https://api.elsevier.com/content/abstract/scopus_id/85080951045
"The role of big data analytics in the relationship among the collaboration types, supply chain management and market performance of Thai manufacturing firms",https://api.elsevier.com/content/abstract/scopus_id/85080939777
The impact of the greening of the supplier on competitive advantage: Does green innovation matter in Thai auto industry?,https://api.elsevier.com/content/abstract/scopus_id/85080931912
"The supply chain integration, and product modularity as antecedents of the market valuation of firms in Thai solar industry",https://api.elsevier.com/content/abstract/scopus_id/85080922366
The role of social network theory and knowledge-based view in the innovation generation process of a supply chain of Thai agriculture supply chain,https://api.elsevier.com/content/abstract/scopus_id/85080915050
The moderating role of operational control in the relationship between entrepreneurial activity and innovation performance in car industry of Thailand,https://api.elsevier.com/content/abstract/scopus_id/85080905360
Acemannan Induced Bone Regeneration in Lateral Sinus Augmentation Based on Cone Beam Computed Tomographic and Histopathological Evaluation,https://api.elsevier.com/content/abstract/scopus_id/85080899312
Preparation and properties of spherical natural rubber/silica composite powders via spray drying,https://api.elsevier.com/content/abstract/scopus_id/85080896023
Does the social capital matters in buyer-supplier relationships? A Thai perspective,https://api.elsevier.com/content/abstract/scopus_id/85080895759
Witnessing economic growth in Kazakhstan through sustainability and manufacturing performance: Mediating role of supply chain performance,https://api.elsevier.com/content/abstract/scopus_id/85080891429
The supply chain improvement planning and supply chain performance: Does the global configuration of supply chain matters in Thai based international firms?,https://api.elsevier.com/content/abstract/scopus_id/85080857596
"The role of big data analytics in determine the relationship between green product innovation, market demand and the performance of motorcycle manufacturing firms in Thailand",https://api.elsevier.com/content/abstract/scopus_id/85080855684
Improvement of electrical conductivity of polyurethane/polypyrrole blends by graphene,https://api.elsevier.com/content/abstract/scopus_id/85080081258
Improvement of electrical conductivity of polyamide 6/polyaniline blends by graphene,https://api.elsevier.com/content/abstract/scopus_id/85080044892
Nutritional ketosis as an intervention to relieve astrogliosis: Possible therapeutic applications in the treatment of neurodegenerative and neuroprogressive disorders,https://api.elsevier.com/content/abstract/scopus_id/85079918506
Synthesis of Pyrrolidinyl PNA and Its Site-Specific Labeling at Internal Positions by Click Chemistry,https://api.elsevier.com/content/abstract/scopus_id/85079913056
Association between the phenotype and genotype of isoniazid resistance among Mycobacterium tuberculosis isolates in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85079894620
The innovative model for extracting tacit knowledge in organisations,https://api.elsevier.com/content/abstract/scopus_id/85079877613
Emergence of novel coronavirus 2019-nCoV: Need for rapid vaccine and biologics development,https://api.elsevier.com/content/abstract/scopus_id/85079848582
CAG : Stylometric Authorship Attribution of Multi-Author Documents Using a Co-Authorship Graph,https://api.elsevier.com/content/abstract/scopus_id/85079743365
Promoting Communicative Self-efficacy and a Positive Attitude towards English Language Learning through a Collaborative Authentic Task,https://api.elsevier.com/content/abstract/scopus_id/85079692242
Funny English in the digital world,https://api.elsevier.com/content/abstract/scopus_id/85079658895
Development of world Englishes-based listening materials to raise the awareness of the varieties of English for Thai EFL upper secondary school students,https://api.elsevier.com/content/abstract/scopus_id/85079656620
The framework of an ar-quest instructional design model based on situated learning to enhance Thai undergraduate students’ Khmer vocabulary ability,https://api.elsevier.com/content/abstract/scopus_id/85079650853
Autonomy-supportive English language instruction: An experimental study on students’ motivation in English language classrooms,https://api.elsevier.com/content/abstract/scopus_id/85079647938
Developing guidelines for thermal comfort and energy saving during hot season of multipurpose senior centers in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85079637792
Decomposition analysis of the carbon emissions of the manufacturing and industrial sector in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85079634751
Prenatal diagnosis of foetal hydrocephalus and suspected x-linked recessive inheritance of cleft lip in a Chihuahua,https://api.elsevier.com/content/abstract/scopus_id/85079598800
Exploring discourse marker use in Thai university students’ conversations,https://api.elsevier.com/content/abstract/scopus_id/85079590640
Third language acquisition of English word order in written production by L1 Yi and L2 Mandarin learners,https://api.elsevier.com/content/abstract/scopus_id/85079589174
On the glacial-interglacial variability of the Asian monsoon in speleothem δ<sup>18</sup>O records,https://api.elsevier.com/content/abstract/scopus_id/85079586106
Personality disorder and functioning in major depressive disorder: A nested study within a randomized controlled trial,https://api.elsevier.com/content/abstract/scopus_id/85079530120
Evaluation of AISC 360-16 and eurocode 4 compressive strength equations for concrete-filled steel tube columns,https://api.elsevier.com/content/abstract/scopus_id/85079469721
Oblique decision tree algorithm with minority condensation for class imbalanced problem,https://api.elsevier.com/content/abstract/scopus_id/85079469203
Hardware software co-design of a farming robot,https://api.elsevier.com/content/abstract/scopus_id/85079468984
Making undergraduate labs challenging and useful,https://api.elsevier.com/content/abstract/scopus_id/85079468685
Using artificial neural network for selecting type of subcontractor relationships in construction project,https://api.elsevier.com/content/abstract/scopus_id/85079463601
Frame size analysis of optimum dynamic tree in RFID systems,https://api.elsevier.com/content/abstract/scopus_id/85079462637
Efficiency on fungal inhibition of benzalkonium chloride and lemongrass essential oil on polyester fabric,https://api.elsevier.com/content/abstract/scopus_id/85079447877
Flexural response of CFRP-strengthened steel beams with initial bond defects,https://api.elsevier.com/content/abstract/scopus_id/85079443211
